ParticipantID,Proficiency,WritingType,Epoch,N400_Amp,P600_Amp
40,Low,Generic,7,-2.8723,1.2784
40,Low,Generic,8,-3.3259,0.7769
40,Low,Generic,9,-3.0595,0.949
40,Low,Generic,10,-3.4185,1.1517
40,Low,Generic,11,-3.0555,1.3726
40,Low,Generic,12,-3.2917,1.2797
40,Low,Generic,13,-3.3581,1.2459
40,Low,Generic,14,-3.257,1.4118
40,Low,Generic,15,-3.1229,1.3168
40,Low,Generic,16,-3.3224,1.3664
40,Low,Generic,17,-3.2818,1.0016
40,Low,Generic,18,-3.3285,1.2349
40,Low,Generic,19,-3.1315,1.1813
40,Low,Generic,20,-3.4494,1.2293
40,Low,Generic,21,-3.251,1.2552
40,Low,Generic,22,-3.13,1.4218
40,Low,Generic,23,-3.3571,1.0948
40,Low,Generic,24,-3.424,1.3578
40,Low,Generic,25,-3.0507,1.155
40,Low,Generic,26,-3.3042,1.5114
40,Low,Generic,27,-3.1922,1.3052
40,Low,Generic,28,-3.4466,1.3537
40,Low,Generic,29,-3.4074,0.9912
40,Low,Generic,30,-3.32,1.1008
40,Low,Generic,31,-3.3012,0.9298
40,Low,Generic,32,-3.1242,1.4435
40,Low,Generic,33,-3.5601,1.4137
40,Low,Generic,34,-3.3896,1.3894
40,Low,Generic,35,-3.2783,1.2238
40,Low,Generic,36,-3.2958,1.4604
40,Low,Generic,37,-3.4539,1.3396
40,Low,Generic,38,-3.1028,1.3613
40,Low,Generic,39,-2.9193,1.1122
40,Low,Generic,40,-3.1244,1.1968
40,Low,Inclusive,1,-6.803,4.2185
40,Low,Inclusive,2,-7.0462,4.4812
40,Low,Inclusive,3,-7.0617,3.9375
40,Low,Inclusive,4,-7.0655,4.3438
40,Low,Inclusive,5,-6.7792,4.2422
40,Low,Inclusive,6,-6.7903,3.9484
40,Low,Inclusive,7,-7.0545,4.1623
40,Low,Inclusive,8,-7.0052,4.2368
40,Low,Inclusive,9,-6.8844,4.131
40,Low,Inclusive,10,-6.9671,4.211
40,Low,Inclusive,11,-7.1269,4.1973
40,Low,Inclusive,12,-7.0095,4.187
40,Low,Inclusive,13,-6.9832,4.2351
40,Low,Inclusive,14,-7.0528,4.4745
40,Low,Inclusive,15,-7.1634,4.0758
40,Low,Inclusive,16,-6.571,4.0124
40,Low,Inclusive,17,-7.1911,4.3669
40,Low,Inclusive,18,-7.2996,4.1729
40,Low,Inclusive,19,-6.6661,3.911
40,Low,Inclusive,20,-7.2853,3.9202
40,Low,Inclusive,21,-6.8532,4.445
40,Low,Inclusive,22,-7.0649,4.3566
40,Low,Inclusive,23,-6.7795,4.5775
40,Low,Inclusive,24,-7.025,3.7597
40,Low,Inclusive,25,-7.1111,4.1346
40,Low,Inclusive,26,-7.0268,4.1824
40,Low,Inclusive,27,-6.8202,4.4749
40,Low,Inclusive,28,-7.0138,4.4397
40,Low,Inclusive,29,-6.9344,4.2329
40,Low,Inclusive,30,-6.852,4.2345
40,Low,Inclusive,31,-6.6793,3.9323
40,Low,Inclusive,32,-7.0653,4.1947
40,Low,Inclusive,33,-6.9221,4.4736
40,Low,Inclusive,34,-6.9917,3.9356
40,Low,Inclusive,35,-6.8616,4.371
40,Low,Inclusive,36,-7.2793,4.2192
40,Low,Inclusive,37,-7.2265,4.0871
40,Low,Inclusive,38,-7.1234,4.3819
40,Low,Inclusive,39,-6.9705,3.9629
40,Low,Inclusive,40,-6.856,3.9332
