time_s,Fp1,Fp2,F3,F4,C3,C4,O1,O2
6.6406,14.309,-5.891,6.273,-5.917,-6.253,6.446,14.243,17.468
6.6445,9.258,-3.02,6.405,-4.304,-6.04,9.65,13.135,10.625
6.6484,10.785,1.576,3.042,-9.166,-6.07,11.703,16.539,9.022
6.6523,12.265,4.665,4.457,-7.954,-7.442,16.711,16.568,8.427
6.6562,9.164,0.783,-0.693,-11.61,-7.928,17.057,16.631,4.403
6.6602,7.042,-1.986,2.019,-11.065,-8.997,14.474,12.926,3.359
6.6641,2.479,-0.251,-2.848,-6.164,-9.68,17.14,8.348,5.994
6.668,7.876,-2.062,1.114,-7.712,-9.34,15.626,5.461,0.12
6.6719,6.617,-1.957,0.112,-1.182,-6.753,16.938,1.33,-2.47
6.6758,4.982,-3.262,-0.536,-7.193,-7.272,10.736,2.648,-2.101
6.6797,6.46,0.638,0.911,-5.85,-8.144,13.784,-0.292,0.534
6.6836,3.035,-8.28,-1.069,-2.331,-7.036,11.025,-4.591,-6.854
6.6875,0.581,-2.177,-5.184,-4.083,-6.151,12.427,-8.545,-4.759
6.6914,0.769,-4.708,-4.969,-6.729,-11.911,9.544,-5.5,-3.114
6.6953,-4.056,-4.654,4.438,-1.451,-11.735,9.756,-9.081,-6.111
6.6992,0.789,-1.387,4.46,-9.676,-5.443,5.496,-9.102,-9.901
6.7031,-3.677,-8.34,5.672,-9.518,-3.21,9.825,-4.599,-8.214
6.707,-1.909,-11.039,2.486,-9.85,-8.009,8.129,-7.987,-7.641
6.7109,3.602,-12.234,1.98,-7.6,-4.49,6.374,-7.921,-10.001
6.7148,3.018,-12.134,7.043,-7.907,-3.932,7.313,-8.872,-7.308
6.7188,3.04,-13.506,11.569,-11.193,-0.782,-0.116,-12.111,-4.295
6.7227,3.772,-14.757,12.528,-11.699,4.277,-0.496,-9.1,-8.06
6.7266,7.141,-12.302,19.768,-13.133,5.058,-1.447,-10.646,-1.384
6.7305,9.702,-7.001,22.171,-12.349,8.398,-0.745,-9.392,0.822
6.7344,9.622,-7.927,19.77,-16.93,11.584,4.049,-9.154,1.661
6.7383,8.674,-4.726,19.984,-11.468,12.548,0.357,-8.823,1.418
6.7422,8.371,-2.903,18.2,-18.579,11.12,-0.104,-9.068,1.065
6.7461,8.316,-0.5,23.575,-19.067,15.773,6.343,-5.873,0.662
6.75,6.601,6.385,19.054,-22.877,14.166,4.512,-4.921,2.339
6.7539,8.945,3.583,16.096,-23.218,14.32,4.814,-2.809,1.424
6.7578,11.721,3.311,15.801,-20.715,14.978,8.788,2.455,0.1
6.7617,6.841,6.919,12.894,-18.156,12.944,8.67,-3.391,-1.939
6.7656,9.375,4.694,14.446,-14.218,14.056,7.276,-3.698,-2.241
6.7695,9.151,7.011,11.346,-13.084,10.598,9.565,-5.301,-1.416
6.7734,12.499,10.169,15.682,-7.907,10.344,10.15,-7.954,-3.244
6.7773,12.488,11.397,11.682,-8.885,12.842,13.43,-7.64,0.488
6.7812,15.981,12.559,12.293,-6.635,12.727,13.345,-8.345,-0.723
6.7852,12.667,16.866,8.04,-2.998,8.038,13.799,-8.479,-0.759
6.7891,7.384,14.459,7.143,1.81,5.162,10.717,-10.682,-6.906
6.793,10.381,10.37,3.958,1.184,6.129,13.94,-10.561,-10.076
6.7969,7.526,16.534,6.261,0.652,2.859,15.061,-8.494,-8.165
6.8008,8.526,15.389,0.718,-1.847,0.526,13.758,-10.508,-11.115
6.8047,10.792,13.525,-0.674,-0.203,4.303,14.479,-1.6,-12.07
6.8086,9.289,11.594,-0.795,1.552,-0.179,10.837,0.725,-10.574
6.8125,12.196,9.326,-0.137,8.966,2.43,13.839,-3.549,-11.183
6.8164,9.65,8.711,-2.335,8.915,0.368,12.742,-3.582,-15.34
6.8203,11.545,10.318,2.088,6.473,2.511,7.404,-3.578,-9.541
6.8242,13.198,8.388,4.826,6.615,3.964,4.128,-8.498,-11.65
6.8281,14.2,7.614,2.34,5.559,1.294,4.608,-3.627,-5.655
6.832,16.774,15.479,2.258,5.178,5.468,4.151,-6.182,-10.697
6.8359,13.723,8.414,2.913,7.565,7.544,4.119,-1.22,-7.748
6.8398,13.334,11.251,2.403,5.083,8.205,5.685,-7.012,-10.223
6.8438,12.321,9.611,0.217,7.902,3.932,4.707,-5.312,-15.462
6.8477,4.202,13.783,0.834,3.936,7.918,6.652,-7.194,-11.209
6.8516,4.989,11.308,0.677,2.407,6.262,6.526,-1.693,-16.612
6.8555,0.608,10.703,-5.608,0.917,8.852,5.031,-6.834,-13.348
6.8594,-0.98,11.753,-5.448,-0.132,7.618,5.611,-4.492,-10.914
6.8633,-2.96,9.296,-7.321,3.555,8.484,3.867,-7.903,-14.926
6.8672,-5.279,9.104,-1.753,2.89,9.32,2.079,-11.201,-16.207
6.8711,-5.812,4.485,-3.076,7.354,9.328,3.6,-13.905,-12.464
6.875,-4.282,11.46,-4.61,5.101,11.728,2.275,-17.057,-13.311
6.8789,-7.382,4.551,-3.31,5.317,10.25,-0.906,-21.533,-12.159
6.8828,-5.308,8.915,-6.365,5.975,16.285,-3.249,-14.721,-8.065
6.8867,-11.487,7.261,-5.89,10.026,6.903,-7.616,-18.451,-13.341
6.8906,-6.296,6.41,-6.205,3.685,6.864,-6.238,-15.389,-12.949
6.8945,-13.908,3.762,-5.149,9.226,8.903,-9.771,-16.204,-10.943
6.8984,-12.774,5.297,-0.772,3.778,8.421,-5.631,-12.31,-14.67
6.9023,-14.868,2.39,-5.898,0.544,7.8,-12.144,-10.063,-7.113
6.9062,-8.259,0.927,-4.031,2.263,7.7,-8.338,-13.754,-9.134
6.9102,-8.849,-1.863,-5.941,1.809,1.463,-11.962,-5.755,-5.154
6.9141,-9.375,-6.514,-0.776,7.779,8.568,-12.357,-6.8,-3.499
6.918,-10.52,0.068,-1.892,4.97,5.88,-13.385,-3.106,-3.465
6.9219,-4.439,-1.323,2.127,7.085,10.759,-14.248,-2.954,-1.149
6.9258,-4.234,-1.09,2.935,8.428,6.385,-16.614,-0.819,3.346
6.9297,2.681,-0.389,7.413,4.579,12.262,-14.063,-0.173,8.197
6.9336,1.632,2.532,3.731,5.578,10.498,-15.639,0.531,6.857
6.9375,-0.502,1.875,1.103,3.588,11.572,-12.689,2.866,6.882
6.9414,-6.279,1.752,3.239,4.805,9.614,-10.018,1.37,11.691
6.9453,-3.491,9.677,4.81,9.454,8.571,-9.605,5.538,6.634
6.9492,0.162,11.514,-5.28,4.713,4.739,-8.679,6.181,8.727
6.9531,1.296,10.239,-6.984,2.611,5.324,-5.077,8.604,7.876
6.957,0.5,7.488,-8.738,3.472,2.853,0.067,13.045,7.92
6.9609,-5.934,9.067,-10.929,7.262,1.504,-2.971,13.59,10.331
6.9648,-2.915,5.757,-11.462,10.343,0.159,-2.895,10.862,6.08
6.9688,-1.485,7.067,-13.746,11.295,-2.835,-0.627,7.994,4.586
6.9727,-6.297,7.999,-9.173,14.535,-6.116,-3.189,5.691,4.577
6.9766,-2.798,10.852,-16.42,12.749,-3.747,-4.981,6.24,4.442
6.9805,-3.193,7.357,-15.821,14.209,-0.021,1.162,4.726,4.09
6.9844,-6.527,5.927,-14.701,18.442,-4.35,-3.627,5.432,3.29
6.9883,-12.272,9.866,-17.49,16.334,-16.496,-2.462,1.446,5.341
6.9922,-11.298,6.141,-19.707,19.892,-12.904,-4.311,5.213,0.849
6.9961,-12.306,5.221,-21.1,17.084,-12.721,-4.362,3.045,-3.137
7.0,-12.165,1.744,-20.041,11.893,-15.803,-5.613,6.348,-1.152
7.0039,-13.103,-2.079,-22.206,14.891,-17.099,-2.326,9.05,-6.066
7.0078,-13.222,-9.205,-20.356,11.383,-17.602,-4.165,8.855,0.296
7.0117,-12.723,-6.297,-22.029,16.587,-16.575,-4.334,9.492,0.437
7.0156,-11.361,-9.489,-14.764,14.56,-19.52,-10.419,2.647,2.808
7.0195,-11.455,-11.779,-13.022,17.48,-12.894,-7.821,4.796,1.671
7.0234,-9.757,-12.311,-10.364,13.755,-12.366,-17.798,7.766,2.911
7.0273,-7.36,-11.306,-6.207,7.161,-11.115,-17.809,7.04,7.545
7.0312,-11.311,-16.653,-8.694,3.241,-4.967,-11.034,10.217,6.128
7.0352,-7.72,-14.925,-7.815,3.931,-9.458,-13.441,9.938,7.706
7.0391,-10.342,-15.242,-5.789,0.704,-7.22,-13.722,6.771,8.244
7.043,-11.458,-7.968,-3.771,3.688,-6.813,-13.297,5.599,10.564
7.0469,-10.011,-8.525,-3.269,-3.511,-0.505,-11.927,4.946,6.042
7.0508,-15.842,-14.506,-5.493,-4.563,-5.277,-10.475,7.327,6.503
7.0547,-16.134,-14.098,-8.92,-8.452,-7.949,-10.804,8.66,9.855
7.0586,-12.322,-12.705,-6.324,-8.096,-5.302,-5.827,8.344,11.388
7.0625,-13.511,-14.167,-3.602,-6.796,-3.936,-6.057,6.368,8.546
7.0664,-13.008,-15.608,-2.356,-3.63,-3.372,-5.391,6.951,11.206
7.0703,-13.105,-8.13,1.334,-4.92,0.484,-5.571,7.773,13.117
7.0742,-9.221,-10.553,3.568,-7.656,0.079,-8.474,5.384,14.095
7.0781,-7.551,-9.946,1.102,-1.978,-1.569,-10.762,2.762,13.923
7.082,-8.41,-12.318,2.129,-4.929,-4.213,-3.694,5.467,13.803
7.0859,-10.679,-9.209,1.116,-4.25,-0.833,-8.608,3.948,16.912
7.0898,-15.033,-10.464,3.619,-8.625,-6.821,-5.68,3.074,11.942
7.0938,-8.954,-9.028,4.307,-2.316,-8.925,-6.542,3.645,12.243
7.0977,-6.589,-6.581,2.153,-4.549,-9.284,-5.855,5.365,13.571
7.1016,-5.705,-11.624,0.669,-5.301,-11.557,-1.739,9.825,11.591
7.1055,-6.804,-6.769,-1.961,-5.922,-10.875,-1.089,11.396,8.604
7.1094,-1.975,-11.288,-1.339,-4.862,-11.575,0.222,11.172,8.57
7.1133,0.373,-9.867,-0.28,-2.88,-10.418,-2.863,11.357,10.58
7.1172,4.555,-14.094,4.009,-0.383,-12.278,-2.602,13.242,12.914
7.1211,3.243,-12.511,3.37,-0.206,-12.376,-4.36,13.527,13.462
7.125,8.066,-11.674,5.478,-2.651,-10.83,-2.621,12.756,18.772
7.1289,12.44,-7.845,1.328,-0.845,-5.529,-0.813,12.103,16.918
7.1328,11.853,-7.193,9.421,-3.094,-5.357,5.106,17.421,15.959
7.1367,9.041,-6.637,5.672,-4.226,-7.2,2.633,16.799,13.317
7.1406,11.333,-5.377,7.155,-3.825,-7.861,0.407,10.178,15.757
7.1445,11.323,-3.388,8.626,-8.79,-6.562,9.271,16.587,11.018
7.1484,10.442,0.69,4.682,-7.632,-4.557,9.939,13.869,6.209
7.1523,10.654,0.046,4.579,-12.347,-9.042,11.8,15.177,7.996
7.1562,8.975,-1.376,-2.97,-11.007,-8.069,13.748,16.731,4.634
7.1602,11.161,1.882,3.266,-11.489,-7.544,13.919,15.862,3.889
7.1641,5.229,-1.948,0.907,-6.057,-11.905,19.322,11.267,2.443
7.168,5.42,0.958,0.046,-1.356,-10.221,14.309,5.961,-1.426
7.1719,6.866,-2.267,3.082,-4.452,-9.018,9.622,-0.57,-1.77
7.1758,8.765,-0.856,-2.218,-2.847,-10.008,13.326,-4.337,-2.685
7.1797,3.212,-2.29,-0.931,0.93,-6.173,15.08,-0.54,-3.046
7.1836,1.582,-6.597,2.418,-2.35,-6.685,12.7,-1.723,-4.918
7.1875,-2.438,-0.916,-3.594,-4.441,-6.548,9.599,-8.322,-6.234
7.1914,-0.378,-4.051,2.278,-4.948,-10.712,7.991,-9.121,-9.828
7.1953,-3.616,-2.341,2.957,-5.529,-8.154,6.963,-10.469,-9.0
7.1992,-2.075,-6.276,5.938,-8.939,-4.517,11.36,-10.01,-10.646
7.2031,0.441,-7.241,-1.268,-10.242,-2.095,8.096,-5.549,-8.458
7.207,-1.867,-11.412,5.741,-7.461,-2.918,4.36,-6.53,-6.481
7.2109,0.219,-9.501,3.446,-6.969,-7.045,6.838,-7.742,-8.394
7.2148,0.165,-12.339,6.988,-12.126,-2.23,3.694,-3.095,-8.258
7.2188,4.189,-11.889,9.103,-11.175,-1.226,-0.249,-12.347,-6.392
7.2227,6.603,-8.893,12.367,-11.976,4.234,-3.221,-8.635,-4.599
7.2266,6.816,-8.257,17.277,-11.481,6.1,-3.775,-11.219,-2.436
7.2305,9.218,-8.032,15.467,-11.56,7.185,1.032,-8.565,0.04
7.2344,11.635,-10.92,20.294,-9.19,11.498,0.101,-7.448,-0.589
7.2383,9.642,-7.02,18.68,-16.435,14.283,1.186,-5.959,3.067
7.2422,5.639,-4.388,18.364,-17.892,13.948,1.52,-7.912,0.539
7.2461,10.056,2.274,19.427,-17.872,14.999,3.257,-7.101,2.93
7.25,7.315,3.371,19.575,-21.922,15.433,4.19,-5.168,1.932
7.2539,12.803,1.179,16.119,-20.903,15.972,7.613,-5.065,-0.781
7.2578,11.939,3.82,14.907,-19.796,15.472,12.599,-0.988,2.95
7.2617,10.157,1.739,15.458,-21.459,12.653,13.993,-2.517,-5.38
7.2656,10.068,6.032,16.317,-13.143,12.547,8.432,-4.038,2.564
7.2695,10.372,4.89,13.611,-11.491,15.951,9.875,-6.877,-4.615
7.2734,13.633,11.206,11.42,-6.755,13.423,11.969,-8.214,-0.841
7.2773,12.524,12.153,12.043,-7.308,13.547,14.833,-5.836,-0.548
7.2812,13.497,15.855,10.917,-7.357,12.812,15.65,-6.343,0.664
7.2852,13.398,14.378,5.521,-2.728,10.084,11.04,-6.055,-3.704
7.2891,8.884,12.941,5.634,-4.358,7.066,15.054,-8.764,-9.919
7.293,7.806,16.762,4.944,-1.667,6.182,12.288,-6.867,-9.069
7.2969,6.686,13.086,4.326,2.122,3.363,14.368,-9.36,-10.876
7.3008,7.551,13.389,0.947,0.524,3.14,14.546,-6.966,-15.473
7.3047,6.508,14.104,1.713,3.927,0.792,11.106,-2.202,-11.574
7.3086,11.733,6.785,-4.007,0.175,1.3,14.466,-1.91,-14.123
7.3125,14.028,9.309,-3.539,5.867,1.299,13.742,-4.471,-11.207
7.3164,14.05,6.776,0.41,6.903,-0.113,9.14,-7.005,-13.32
7.3203,9.531,9.295,2.198,10.108,-2.095,6.266,-6.148,-8.388
7.3242,15.961,7.317,0.326,9.09,5.567,2.173,-7.218,-11.342
7.3281,18.176,10.358,1.884,8.494,6.845,6.299,-2.035,-8.194
7.332,13.662,9.47,1.905,10.033,5.755,5.409,-3.809,-8.456
7.3359,12.669,12.646,1.801,5.909,9.342,2.995,-7.333,-11.63
7.3398,5.899,11.064,2.958,8.328,4.679,3.737,-8.725,-10.261
7.3438,8.32,11.065,0.954,1.652,9.602,4.457,-8.685,-10.004
7.3477,4.136,13.056,3.862,-0.726,7.91,3.527,-7.955,-11.322
7.3516,5.247,10.486,-0.335,1.293,3.969,5.789,-6.42,-13.35
7.3555,-0.162,12.4,-5.12,-3.435,8.74,3.26,-3.58,-15.678
7.3594,1.661,10.843,-4.51,1.859,6.845,9.311,-8.755,-11.834
7.3633,0.349,13.291,-4.31,2.562,5.883,5.025,-4.577,-13.027
7.3672,-4.731,6.723,-1.207,5.732,5.711,0.254,-13.896,-12.713
7.3711,-5.982,7.492,-4.092,3.974,8.155,-4.909,-17.181,-14.613
7.375,-8.305,6.634,-1.375,4.404,9.037,0.424,-12.346,-16.18
7.3789,-5.482,7.359,-3.411,5.811,7.238,-1.463,-13.719,-10.281
7.3828,-8.155,6.621,-0.975,4.395,13.183,-3.065,-17.235,-10.633
7.3867,-12.754,5.111,-1.241,5.133,8.852,-3.165,-16.711,-8.223
7.3906,-11.009,7.428,-2.891,7.502,6.456,-4.956,-16.915,-11.972
7.3945,-13.905,4.238,-3.54,5.491,4.843,-7.802,-16.634,-12.767
7.3984,-15.069,6.966,-2.473,3.336,8.457,-9.401,-17.304,-11.371
7.4023,-13.386,4.409,-4.793,3.19,4.228,-9.766,-16.63,-11.857
7.4062,-9.529,0.845,-1.603,6.957,6.617,-8.265,-10.514,-9.991
7.4102,-9.882,-1.993,-4.111,4.225,4.463,-7.42,-3.352,-7.099
7.4141,-10.229,2.417,-3.106,5.528,4.338,-12.544,-2.401,-7.084
7.418,-6.588,-3.809,-0.759,3.632,4.081,-11.765,-5.96,-3.619
7.4219,-7.182,-0.565,-0.378,6.663,7.026,-15.546,-6.052,3.689
7.4258,-1.927,-1.621,3.942,7.473,10.47,-15.732,-1.468,5.517
7.4297,0.051,4.303,1.117,7.595,12.22,-10.776,1.25,7.387
7.4336,-0.926,3.588,4.667,6.33,10.054,-11.009,3.558,11.933
7.4375,0.178,2.306,-0.297,8.106,10.245,-9.823,-1.322,7.639
7.4414,-2.967,7.287,2.123,7.044,10.757,-13.617,11.285,13.704
7.4453,-0.505,9.378,2.834,6.532,4.513,-5.885,8.984,7.183
7.4492,-0.11,9.442,-6.325,5.126,6.844,-7.785,8.714,12.026
7.4531,-6.964,12.154,-1.262,6.28,3.536,-4.974,10.043,12.279
7.457,0.662,10.563,-9.115,4.356,1.108,-6.283,14.786,4.729
7.4609,-8.845,9.321,-9.813,4.693,1.036,-0.135,13.512,10.405
7.4648,-4.751,8.603,-9.653,11.411,-2.91,-3.173,11.11,5.682
7.4688,-1.466,9.984,-9.686,13.694,-5.569,-1.014,9.909,4.164
7.4727,-3.614,9.959,-11.434,16.615,-0.915,-4.634,7.361,6.166
7.4766,-5.715,9.283,-11.58,17.219,-2.122,1.52,7.678,3.433
7.4805,-5.928,6.8,-14.382,20.016,-9.108,-0.436,7.823,6.434
7.4844,-3.872,10.21,-13.271,18.941,-10.591,3.132,6.244,2.407
7.4883,-12.411,3.856,-16.385,19.129,-9.361,-4.109,5.071,2.369
7.4922,-8.389,6.291,-13.819,15.664,-13.6,0.026,6.596,2.097
7.4961,-11.761,3.903,-16.601,17.728,-11.584,-7.372,0.985,-1.674
7.5,-14.253,6.003,-23.192,14.444,-14.205,-3.427,4.0,-3.835
7.5039,-13.142,-2.693,-15.47,15.095,-15.58,-5.018,7.329,-1.809
7.5078,-14.371,-6.303,-21.915,14.863,-19.112,-5.282,6.739,-5.269
7.5117,-10.911,-10.174,-16.235,16.144,-16.697,-7.334,7.102,-3.831
7.5156,-10.781,-9.738,-16.337,14.862,-19.774,-11.03,9.356,-2.525
7.5195,-14.285,-14.167,-11.131,15.648,-12.661,-14.606,5.484,1.222
7.5234,-9.745,-12.994,-12.121,6.166,-11.41,-14.873,1.901,2.848
7.5273,-9.271,-17.083,-7.838,9.662,-10.895,-14.406,5.175,6.033
7.5312,-4.882,-13.063,-8.324,9.687,-5.606,-12.212,6.636,7.325
7.5352,-11.374,-14.746,-3.206,9.181,-1.884,-13.799,6.609,6.921
7.5391,-7.132,-15.946,-3.816,4.611,-6.545,-12.072,7.283,11.348
7.543,-11.604,-9.34,-1.514,3.407,-4.569,-17.116,7.052,6.431
7.5469,-14.257,-12.891,-7.415,-3.153,-5.656,-13.935,6.586,8.592
7.5508,-13.291,-8.506,-4.003,-6.424,-3.736,-9.652,5.893,8.203
7.5547,-13.79,-12.473,-4.053,-6.823,-6.653,-8.185,8.594,10.507
7.5586,-15.419,-9.237,-4.755,-7.743,-4.14,-9.186,8.285,8.742
7.5625,-13.307,-11.723,-2.399,-8.296,-4.76,-5.511,7.635,12.058
7.5664,-15.804,-14.976,-3.36,-6.873,-1.343,-9.31,7.531,12.621
7.5703,-16.542,-13.854,-0.968,-7.767,-7.66,-10.655,5.188,12.363
7.5742,-11.309,-9.967,2.019,-4.484,-3.297,-8.161,5.166,12.009
7.5781,-13.022,-11.421,-4.974,-5.2,0.631,-8.295,2.638,12.346
7.582,-10.882,-11.273,0.543,-5.063,-2.913,-8.285,6.456,19.629
7.5859,-11.976,-8.109,-1.085,-4.472,-4.423,-7.686,4.601,11.458
7.5898,-12.56,-11.201,-1.625,-1.956,-7.75,-8.495,3.38,13.673
7.5938,-6.491,-8.279,1.279,-2.024,-9.474,-6.82,5.058,11.028
7.5977,-8.919,-5.893,2.705,-7.012,-12.101,-2.794,4.413,9.529
7.6016,-6.503,-6.748,1.334,-8.077,-10.311,-2.779,4.305,10.291
7.6055,-8.598,-10.283,-1.821,-3.208,-11.924,0.339,9.903,9.578
7.6094,-4.63,-12.231,0.495,-6.462,-10.872,0.227,14.124,11.902
7.6133,-0.917,-15.906,2.132,-1.046,-13.454,-2.456,13.071,11.809
7.6172,-0.612,-14.056,2.592,1.924,-12.461,-5.552,12.357,16.851
7.6211,6.811,-10.028,3.425,1.754,-10.746,-4.674,10.974,14.714
7.625,6.114,-9.626,4.59,-0.713,-7.719,-3.566,9.47,15.39
7.6289,10.373,-8.196,7.714,-1.325,-7.006,-2.072,17.217,17.199
7.6328,10.566,-5.247,5.891,1.568,-7.625,3.379,14.503,20.293
7.6367,11.604,-8.083,4.02,-7.887,-5.92,5.093,13.862,13.642
7.6406,9.222,-3.821,2.874,-5.151,-4.791,9.082,12.81,13.031
7.6445,9.624,-0.477,7.374,-4.375,-7.082,4.954,16.417,7.216
7.6484,9.793,-0.621,2.988,-8.772,-8.557,12.236,16.05,10.338
7.6523,8.746,3.84,2.351,-6.783,-7.728,15.244,12.862,9.648
7.6562,10.462,1.813,1.993,-9.031,-12.348,14.158,16.784,4.634
7.6602,8.681,-0.632,-4.147,-7.188,-9.74,16.76,12.267,7.61
7.6641,6.853,1.805,-1.357,-6.256,-11.154,17.927,8.04,0.993
7.668,5.733,-4.58,-0.713,-5.62,-12.056,14.087,4.892,-0.3
7.6719,8.437,-1.216,0.991,-5.312,-10.446,12.825,0.615,-0.556
7.6758,6.536,-0.612,2.598,-3.592,-8.206,11.416,-2.927,1.992
7.6797,5.593,-4.008,-3.012,-5.324,-4.525,7.948,-0.744,-3.328
7.6836,4.412,-2.6,0.669,-1.252,-4.564,12.529,-4.849,-2.319
7.6875,5.031,-5.986,2.203,-1.604,-9.514,9.982,-5.458,-3.719
7.6914,-3.124,-2.4,0.784,-1.494,-9.374,7.823,-8.007,-6.902
7.6953,0.161,-1.718,1.618,-7.789,-9.159,9.642,-8.257,-8.962
7.6992,-5.092,-4.227,2.836,-11.072,-5.661,5.414,-12.934,-9.525
7.7031,-0.447,-10.617,2.587,-9.134,-5.959,9.851,-9.432,-11.957
7.707,2.566,-11.612,3.686,-3.634,-5.293,8.684,-5.828,-6.879
7.7109,0.733,-10.844,5.688,-6.489,-3.619,5.269,-9.833,-9.971
7.7148,1.105,-12.919,5.918,-9.941,-4.325,3.285,-7.664,-9.645
7.7188,1.724,-18.011,13.527,-8.69,2.468,-1.731,-12.26,-5.177
7.7227,5.715,-9.123,16.876,-9.592,3.663,0.32,-9.698,-6.794
7.7266,7.696,-10.297,16.843,-15.416,5.932,-1.273,-5.901,-1.896
7.7305,7.984,-11.201,14.704,-11.107,10.153,-0.618,-6.701,-1.347
7.7344,8.968,-6.087,18.584,-14.929,14.651,0.609,-11.447,6.493
7.7383,9.252,-6.983,20.395,-15.685,11.988,-1.056,-5.952,6.006
7.7422,6.899,-3.757,18.501,-17.013,15.271,-2.008,-3.745,0.381
7.7461,7.133,1.536,19.762,-16.76,12.943,4.516,-0.774,1.07
7.75,6.764,6.592,16.083,-22.068,13.469,6.505,-3.659,0.112
7.7539,10.76,7.207,17.888,-24.035,16.483,6.954,-5.634,-0.226
7.7578,10.982,4.917,15.17,-18.32,12.665,11.088,-1.383,0.695
7.7617,10.041,5.652,10.774,-20.303,14.847,13.68,0.112,-0.34
7.7656,11.684,7.722,14.855,-13.991,13.084,13.153,-5.282,-4.338
7.7695,10.966,5.687,14.118,-8.753,10.717,9.162,-4.652,-1.412
7.7734,13.06,11.437,14.541,-8.139,12.996,7.312,-9.507,-1.916
7.7773,13.873,9.929,11.108,-5.234,12.364,8.435,-7.443,-0.779
7.7812,12.843,12.676,8.373,-3.607,13.305,11.462,-13.366,-1.738
7.7852,10.592,12.228,6.901,2.609,14.295,15.556,-10.785,-3.767
7.7891,14.436,14.789,6.339,-1.352,7.196,11.047,-9.521,-3.878
7.793,8.135,15.362,6.42,1.551,6.832,10.978,-10.299,-7.348
7.7969,7.743,9.735,5.037,-0.025,4.424,11.045,-11.129,-7.645
7.8008,10.548,15.671,2.088,2.932,3.479,11.906,-7.563,-10.385
7.8047,10.668,14.722,-0.548,1.959,2.042,13.611,-3.933,-12.06
7.8086,7.463,11.994,-1.499,7.547,-0.631,10.806,-3.769,-10.738
7.8125,12.655,9.178,4.636,5.29,0.801,13.899,-3.768,-16.467
7.8164,11.011,12.1,-0.464,10.668,-0.266,8.891,-3.449,-8.621
7.8203,10.561,9.715,1.433,9.382,0.112,11.716,-6.426,-11.761
7.8242,16.889,10.348,9.823,7.679,6.415,2.969,-3.13,-6.46
7.8281,16.583,11.599,3.939,8.295,6.803,8.112,-7.463,-10.794
7.832,12.047,10.157,-0.053,7.472,7.285,7.775,-1.473,-10.265
7.8359,16.02,8.049,4.273,7.357,10.476,4.016,-3.575,-7.652
7.8398,11.232,6.174,0.834,5.244,3.803,3.599,-7.347,-9.127
7.8438,7.766,11.648,4.096,2.337,10.057,2.306,-7.707,-10.835
7.8477,9.444,15.072,0.485,0.765,6.265,2.824,-6.424,-12.154
7.8516,5.167,12.469,-2.191,-3.578,8.929,5.783,-4.889,-14.02
7.8555,2.905,13.19,-0.288,1.258,7.207,6.801,-3.62,-15.735
7.8594,-0.746,9.961,-3.566,-1.757,5.811,3.408,-9.503,-12.556
7.8633,-0.536,10.929,-2.612,1.924,9.624,9.58,-8.282,-16.431
7.8672,-2.211,7.377,-2.766,4.884,10.899,1.933,-16.243,-17.154
7.8711,-3.679,8.963,-3.78,5.772,7.967,0.141,-14.718,-14.826
7.875,-5.573,8.798,-1.687,0.743,10.678,-2.887,-12.815,-11.95
7.8789,-4.689,9.938,-1.076,4.608,11.065,-3.113,-19.196,-7.373
7.8828,-7.132,2.445,-3.689,6.64,14.1,-4.202,-20.069,-8.656
7.8867,-12.319,4.301,-0.22,6.65,5.114,-4.899,-17.032,-8.14
7.8906,-14.858,6.952,-1.584,9.241,8.674,-6.707,-14.954,-10.722
7.8945,-11.875,8.564,-2.592,3.906,5.646,-6.581,-16.257,-11.942
7.8984,-18.122,5.474,-2.984,0.052,2.203,-8.438,-18.52,-7.194
7.9023,-11.866,2.747,-4.157,4.977,6.104,-7.523,-15.033,-13.309
7.9062,-12.628,2.383,-7.466,2.694,10.045,-9.127,-8.629,-9.527
7.9102,-8.472,0.374,-4.448,1.594,4.318,-9.751,-9.343,-7.574
7.9141,-10.956,-3.156,-1.852,6.155,6.971,-12.821,-5.839,-3.456
7.918,-6.508,-1.515,-0.672,9.508,8.685,-12.711,-5.044,-5.118
7.9219,-5.654,1.201,2.724,4.221,8.241,-15.647,-5.116,1.336
7.9258,-1.764,3.661,2.872,10.831,10.693,-16.809,1.605,4.591
7.9297,1.23,2.217,4.304,4.247,8.317,-15.962,1.553,8.398
7.9336,-0.912,1.903,3.796,6.288,10.193,-14.533,4.779,10.42
7.9375,1.3,3.555,2.623,3.757,12.241,-13.119,5.573,12.365
7.9414,-3.394,7.377,-0.866,5.665,9.101,-12.135,4.669,8.624
7.9453,-0.935,8.631,4.115,4.038,8.573,-11.387,6.33,9.164
7.9492,0.631,10.855,-2.304,0.178,7.123,-6.09,8.514,6.545
7.9531,0.19,8.522,-5.461,8.792,9.822,-2.863,12.842,6.35
7.957,2.115,12.378,-8.949,3.705,2.352,1.603,11.511,11.765
7.9609,-4.277,6.609,-11.072,6.358,3.725,-1.995,15.972,5.846
7.9648,-6.277,7.822,-7.708,12.021,-1.553,0.327,9.434,7.533
7.9688,-5.505,9.317,-8.366,15.762,0.253,-5.649,9.421,6.362
7.9727,-1.659,13.482,-11.093,15.728,-6.013,-0.652,7.128,7.467
